site,dist,site_name,start,end,lat,lon,source,state,height,bar_ht,wmo,location,path,loc_lat,loc_lon,reqs,resps,request_time,current_temp,current_temp_time,station_id,approx_distance
088164,88,EILDON FIRE TOWER,1995,..,-37.2091,145.8423,GPS,VIC,637.0,..,94881,"Devils River, VIC ",/places/vic/M54K/?location=Devils River,-37.209,145.842,,,2025-03-24T20:08:15Z,12.5,6:50am,94881,1.3
088166,88,PUCKAPUNYAL WEST (DEFENCE),2018,..,-37.0177,144.8546,GPS,VIC,293.0,..,94856,"Puckapunyal, VIC ",/places/vic/KGQ0/?location=Puckapunyal,-37.018,144.855,,,2025-03-24T20:08:15Z,12.9,6:50am,94856,2.5
088167,88,PUCKAPUNYAL LYON HILL (DEFENCE),2018,..,-36.9381,145.0539,GPS,VIC,193.0,..,94858,"Northwood, VIC ",/places/vic/northwood/,-36.938,145.054,,,2025-03-24T20:08:15Z,13.2,6:50am,94858,2.4
089002,89,BALLARAT AERODROME,1908,..,-37.5127,143.7911,GPS,VIC,435.2,435.6,94852,"Mitchell Park, VIC ",/places/vic/KFCW/?location=Mitchell Park,-37.513,143.791,,,2025-03-24T20:08:15Z,12.1,6:50am,94852,2.7
089085,89,ARARAT PRISON,1969,..,-37.2769,142.9786,GPS,VIC,295.0,296.0,94834,"Ararat, VIC ",/places/vic/ararat/,-37.277,142.979,,,2025-03-24T20:08:16Z,13.3,6:50am,94836,33.6
089112,89,WESTMERE,2006,..,-37.7067,142.9378,GPS,VIC,226.0,226.9,95840,"Westmere, VIC ",/places/vic/KDY4/?location=Westmere,-37.707,142.938,,,2025-03-24T20:08:16Z,12.5,6:50am,95840,NA
090015,90,CAPE OTWAY LIGHTHOUSE,1861,..,-38.8557,143.5130,GPS,VIC,80.0,81.0,94842,"Cape Otway, VIC ",/places/vic/cape-otway/,-38.856,143.513,,,2025-03-24T20:08:16Z,12.9,6:50am,94842,1.3
090035,90,COLAC (MOUNT GELLIBRAND),2000,..,-38.2333,143.7924,GPS,VIC,261.0,262.0,95845,"Ombersley, VIC ",/places/vic/KF3X/?location=Ombersley,-38.233,143.792,,,2025-03-24T20:08:16Z,13.2,6:50am,95845,NA
090171,90,PORTLAND AIRPORT,1982,..,-38.3148,141.4705,GPS,VIC,80.9,81.5,94828,"Cashmore, VIC ",/places/vic/cashmore/,-38.315,141.470,,,2025-03-24T20:08:16Z,13.3,6:50am,94828,NA
090173,90,HAMILTON AIRPORT,1983,..,-37.6486,142.0636,GPS,VIC,241.1,241.7,94829,"Hensley Park, VIC ",/places/vic/KDF7/?location=Hensley Park,-37.649,142.064,,,2025-03-24T20:08:16Z,12.5,6:50am,94829,2.5
090175,90,PORT FAIRY AWS,1990,..,-38.3906,142.2348,GPS,VIC,10.0,10.2,94830,"Port Fairy, VIC ",/places/vic/port-fairy/,-38.391,142.235,,,2025-03-24T20:08:16Z,9.7,6:50am,94830,NA
090176,90,MORTLAKE RACECOURSE,1990,..,-38.0737,142.7744,GPS,VIC,130.0,131.0,94840,"Unnamed location, VIC ",/places/vic/KDT7/?location=Unnamed location,-38.074,142.774,,,2025-03-24T20:08:16Z,6.4,6:50am,94840,3.3
090180,90,AIREYS INLET,1990,..,-38.4583,144.0883,GPS,VIC,105.0,..,94846,"Aireys Inlet, VIC ",/places/vic/aireys-inlet/,-38.458,144.088,,,2025-03-24T20:08:16Z,16.3,6:50am,94846,2.4
090182,90,CASTERTON,2005,..,-37.5830,141.3339,GPS,VIC,130.6,131.2,95825,"Unnamed location, VIC ",/places/vic/K6ZK/?location=Unnamed location,-37.583,141.334,,,2025-03-24T20:08:16Z,11.8,6:50am,95825,2.2
090184,90,CAPE NELSON LIGHTHOUSE,1995,..,-38.4306,141.5437,GPS,VIC,45.4,46.6,94826,"Portland West, VIC ",/places/vic/KD27/?location=Portland West,-38.431,141.544,,,2025-03-24T20:08:16Z,16.4,6:50am,94826,2.5
090186,90,WARRNAMBOOL AIRPORT NDB,1998,..,-38.2869,142.4524,GPS,VIC,70.8,71.4,94837,"Mailors Flat, VIC ",/places/vic/mailors-flat/,-38.287,142.452,,,2025-03-24T20:08:16Z,NA,6:50am,94837,1.5
090192,90,PORTLAND NTC AWS,1991,..,-38.3439,141.6136,GPS,VIC,0.0,1.3,95826,"Portland, VIC ",/places/vic/portland/,-38.344,141.614,,,2025-03-24T20:08:16Z,17.6,6:30am,95826,0.8
090194,90,DARTMOOR,2009,..,-37.9222,141.2614,GPS,VIC,51.0,51.5,95822,"Dartmoor, VIC ",/places/vic/dartmoor/,-37.922,141.261,,,2025-03-24T20:08:16Z,10.9,6:50am,95822,2.5
091107,91,WYNYARD AIRPORT,1947,..,-40.9964,145.7311,GPS,TAS,12.0,12.0,95957,"Wynyard, TAS ",/places/tas/wynyard/,-40.996,145.731,,,2025-03-24T20:08:16Z,10.4,6:50am,95957,0.4
091126,91,DEVONPORT AIRPORT,1962,..,-41.1701,146.4289,GPS,TAS,8.0,9.5,95960,"Wesley Vale, TAS ",/places/tas/M0SV/?location=Wesley Vale,-41.170,146.429,,,2025-03-24T20:08:16Z,12.3,6:50am,95960,2.8
091186,91,FORTHSIDE RESEARCH STATION,1966,..,-41.2039,146.2650,GPS,TAS,127.0,..,99960,"Forth, TAS ",/places/tas/forth/,-41.204,146.265,,,2025-03-24T20:08:16Z,12.3,6:50am,95960,13.8
091219,91,SCOTTSDALE (WEST MINSTONE ROAD),1971,..,-41.1708,147.4883,GPS,TAS,197.5,198.0,94972,"Lietinna, TAS ",/places/tas/lietinna/,-41.171,147.488,,,2025-03-24T20:08:16Z,NA,6:50am,94972,3.2
091223,91,MARRAWAH,1971,..,-40.9089,144.7094,GPS,TAS,107.3,108.3,94950,"Marrawah, TAS ",/places/tas/marrawah/,-40.909,144.709,,,2025-03-24T20:08:16Z,15.2,6:50am,95954,NA
091237,91,LAUNCESTON (TI TREE BEND),1980,..,-41.4194,147.1219,GPS,TAS,5.0,..,94969,"Riverside, TAS ",/places/tas/riverside/,-41.419,147.122,,,2025-03-24T20:08:16Z,9.5,6:50am,94969,2.6
091259,91,LUNCHEON HILL (FORESTRY),1989,..,-41.1492,145.1517,GPS,TAS,344.0,..,95956,"West Coast, TAS ",/places/tas/KBXM/?location=West Coast,-41.149,145.152,,,2025-03-24T20:08:16Z,NA,6:50am,95956,1.3
091291,91,SHEFFIELD SCHOOL FARM,1996,..,-41.3890,146.3173,GPS,TAS,277.3,277.9,94955,"Sheffield, TAS ",/places/tas/sheffield/,-41.389,146.317,,,2025-03-24T20:08:16Z,9.3,6:50am,94955,1.6
091292,91,SMITHTON AERODROME,1996,..,-40.8347,145.0847,GPS,TAS,7.5,8.9,94953,"Mella, TAS ",/places/tas/KBZ5/?location=Mella,-40.835,145.085,,,2025-03-24T20:08:16Z,10.7,6:50am,94953,1.8
091293,91,LOW HEAD,1997,..,-41.0547,146.7874,GPS,TAS,3.0,3.5,95964,"Low Head, TAS ",/places/tas/low-head/,-41.055,146.787,,,2025-03-24T20:08:16Z,14.6,6:50am,95964,1.6
091311,91,LAUNCESTON AIRPORT,2004,..,-41.5476,147.2156,GPS,TAS,166.9,167.4,95966,"Evandale, TAS ",/places/tas/evandale/,-41.548,147.216,,,2025-03-24T20:08:16Z,9.6,6:50am,95966,0.7
091331,91,KENNAOOK/CAPE GRIM,2010,..,-40.6764,144.6922,GPS,TAS,86.0,87.0,95954,"Woolnorth, TAS ",/places/tas/KBVW/?location=Woolnorth,-40.676,144.692,,,2025-03-24T20:08:16Z,15.2,6:50am,95954,3.5
091344,91,BURNIE NTC AWS,1992,..,-41.0500,145.9149,MAP 1:250 000,TAS,0.0,1.3,95963,"Burnie, TAS ",/places/tas/burnie/,-41.050,145.915,,,2025-03-24T20:08:16Z,14.2,6:30am,95963,0.3
091375,91,CRESSY (BRUMBYS CREEK),2022,..,-41.7114,147.0820,GPS,TAS,152.0,..,95970,"Unnamed location, TAS ",/places/tas/M0RD/?location=Unnamed location,-41.711,147.082,,,2025-03-24T20:08:16Z,5.7,6:50am,95970,2.2
092003,92,BICHENO (COUNCIL DEPOT),1917,..,-41.8739,148.3036,GPS,TAS,11.0,..,95989,"Bicheno, TAS ",/places/tas/bicheno/,-41.874,148.304,,,2025-03-24T20:08:16Z,10.1,6:50am,94987,16.2
092019,92,LAKE LEAKE (ELIZABETH RIVER),1890,..,-42.0067,147.7975,GPS,TAS,575.0,..,94979,"Lake Leake, TAS ",/places/tas/lake-leake/,-42.007,147.798,,,2025-03-24T20:08:16Z,5.5,6:20am,99953,26.7
092027,92,ORFORD (AUBIN COURT),1951,..,-42.5519,147.8753,GPS,TAS,14.0,..,95984,"Orford, TAS ",/places/tas/orford/,-42.552,147.875,,,2025-03-24T20:08:16Z,11.4,6:30am,95987,4.3
092045,92,LARAPUNA (EDDYSTONE POINT),1908,..,-40.9928,148.3467,GPS,TAS,19.7,20.9,94983,"Eddystone, TAS ",/places/tas/M2UB/?location=Eddystone,-40.993,148.347,,,2025-03-24T20:08:16Z,13.6,6:50am,94983,1.1
092114,92,FRIENDLY BEACHES,1997,..,-41.9953,148.2794,GPS,TAS,55.0,56.0,94987,"Friendly Beaches, TAS ",/places/tas/friendly-beaches/,-41.995,148.279,,,2025-03-24T20:08:16Z,10.1,6:50am,94987,1.5
092120,92,ST HELENS AERODROME,2001,..,-41.3381,148.2792,GPS,TAS,48.0,49.0,95981,"St Helens, TAS ",/places/tas/st-helens/,-41.338,148.279,,,2025-03-24T20:08:16Z,10.6,6:50am,95981,NA
092123,92,SWAN ISLAND,2001,..,-40.7292,148.1250,GPS,TAS,15.0,15.4,95985,"Unnamed location, TAS ",/places/tas/M2GV/?location=Unnamed location,-40.729,148.125,,,2025-03-24T20:08:16Z,16.6,6:50am,95985,2.4
092124,92,MARIA ISLAND (POINT LESUEUR),2004,..,-42.6621,148.0179,GPS,TAS,28.0,28.2,95988,"Maria Island, TAS ",/places/tas/maria-island/,-42.662,148.018,,,2025-03-24T20:08:16Z,13.2,6:50am,95988,2.1
092133,92,SPRING BAY NTC AWS,1991,..,-42.5464,147.9308,GPS,TAS,0.0,1.3,95987,"Triabunna, TAS ",/places/tas/JRG1/?location=Triabunna,-42.546,147.931,,,2025-03-24T20:08:16Z,11.4,6:30am,95987,0.8
092148,92,SWANSEA (FRANCIS STREET),2011,..,-42.1381,148.0736,GPS,TAS,19.0,21.0,94981,"Unnamed location, TAS ",/places/tas/M259/?location=Unnamed location,-42.138,148.074,,,2025-03-24T20:08:16Z,10.1,6:50am,94987,25.1
092163,92,FINGAL (FLEMING ST),2022,..,-41.6430,147.9800,GPS,TAS,255.0,..,95975,"Unnamed location, TAS ",/places/tas/M277/?location=Unnamed location,-41.643,147.980,,,2025-03-24T20:08:16Z,7.5,6:50am,95975,1.7
093053,93,ROSS (THE BOULEVARDS),1993,..,-42.0250,147.4954,Unknown,TAS,186.0,..,94985,"Ross, TAS ",/places/tas/ross/,-42.025,147.495,,,2025-03-24T20:08:16Z,5.5,6:20am,99953,2.7
094008,94,HOBART AIRPORT WEST,1958,..,-42.8339,147.5033,GPS,TAS,4.0,27.4,94975,"Seven Mile Beach, TAS ",/places/tas/seven-mile-beach/,-42.834,147.503,,,2025-03-24T20:08:16Z,9.6,6:50am,94619,NA
094010,94,CAPE BRUNY LIGHTHOUSE,1871,..,-43.4892,147.1453,GPS,TAS,55.0,56.2,94967,"South Bruny, TAS ",/places/tas/JPPY/?location=South Bruny,-43.489,147.145,,,2025-03-24T20:08:16Z,11.6,6:50am,95967,NA
094020,94,DOVER,1901,..,-43.3330,146.9980,MAP 1:25 000,TAS,20.0,..,94961,"Strathblane, TAS ",/places/tas/strathblane/,-43.333,146.998,,,2025-03-24T20:08:16Z,11.6,6:50am,95967,20.1
094029,94,HOBART (ELLERSLIE ROAD),1882,..,-42.8897,147.3278,GPS,TAS,50.5,51.4,94970,"Hobart, TAS ",/places/tas/hobart/,-42.890,147.328,,,2025-03-24T20:08:16Z,11.1,6:50am,94970,1.7
094041,94,MAATSUYKER ISLAND LIGHTHOUSE,1891,..,-43.6578,146.2711,SURVEY,TAS,146.5,147.6,94962,"Unnamed location, TAS ",/places/tas/JPH5/?location=Unnamed location,-43.658,146.271,,,2025-03-24T20:08:16Z,13.6,6:50am,94962,0.9
094087,94,KUNANYI (MOUNT WELLINGTON PINNACLE),1961,..,-42.8950,147.2358,GPS,TAS,1260.5,..,95979,"kunanyi/Mount Wellington, TAS ",/places/tas/kunanyi-mount-wellington/,-42.895,147.236,,,2025-03-24T20:08:16Z,7.4,6:50am,95979,1.2
094155,94,TASMAN ISLAND,1977,..,-43.2397,148.0025,GPS,TAS,240.0,241.0,95986,"Cape Pillar, TAS ",/places/tas/JR77/?location=Cape Pillar,-43.240,148.002,,,2025-03-24T20:08:16Z,12.8,6:50am,95986,1.2
094177,94,RICHMOND (STRATHAYR),1988,..,-42.7578,147.3817,GPS,TAS,85.0,..,99974,"Unnamed location, TAS ",/places/tas/JR8V/?location=Unnamed location,-42.758,147.382,,,2025-03-24T20:08:16Z,6.9,6:50am,95972,7.3
094191,97,HARTZ MOUNTAIN (KEOGHS PIMPLE),1994,..,-43.2006,146.7683,GPS,TAS,831.0,..,94977,"Southwest, TAS ",/places/tas/JPQH/?location=Southwest,-43.201,146.768,,,2025-03-24T20:08:16Z,7.5,6:50am,94977,1.8
094195,94,TUNNACK FIRE STATION,1997,..,-42.4543,147.4612,GPS,TAS,461.5,462.0,94960,"Tunnack, TAS ",/places/tas/tunnack/,-42.454,147.461,,,2025-03-24T20:08:16Z,5.9,6:50am,94960,0.5
094198,94,CAPE BRUNY (CAPE BRUNY),1997,..,-43.4886,147.1444,GPS,TAS,59.7,60.2,95967,"South Bruny, TAS ",/places/tas/JPPY/?location=South Bruny,-43.489,147.144,,,2025-03-24T20:08:16Z,11.6,6:50am,95967,NA
094212,94,CAMPANIA (KINCORA),2000,..,-42.6867,147.4258,GPS,TAS,45.0,..,95972,"Campania, TAS ",/places/tas/campania/,-42.687,147.426,,,2025-03-24T20:08:16Z,6.9,6:50am,95972,2.4
094220,94,GROVE (RESEARCH STATION),2004,..,-42.9844,147.0756,GPS,TAS,65.0,..,95977,"Grove, TAS ",/places/tas/grove/,-42.984,147.076,,,2025-03-24T20:08:16Z,4.2,6:50am,95977,2.9
094250,94,HOBART AIRPORT,2017,..,-42.8333,147.5119,GPS,TAS,2.2,2.2,94619,"Seven Mile Beach, TAS ",/places/tas/seven-mile-beach/,-42.833,147.512,,,2025-03-24T20:08:16Z,9.6,6:50am,94619,NA
094254,94,DUNALLEY (STROUD POINT),2012,..,-42.9017,147.7894,GPS,TAS,12.4,12.7,94951,"Dunalley, TAS ",/places/tas/JRD6/?location=Dunalley,-42.902,147.789,,,2025-03-24T20:08:16Z,11.1,6:50am,94951,2.4
094255,94,DENNES POINT,2012,..,-43.0639,147.3567,GPS,TAS,5.7,7.1,94988,"Tinderbox, TAS ",/places/tas/tinderbox/,-43.064,147.357,,,2025-03-24T20:08:16Z,11.5,6:50am,94988,1.9
094256,94,HOBART (MT KOONYA),2012,..,-43.1122,147.8061,SURVEY,TAS,..,..,99099,"Koonya, TAS ",/places/tas/koonya/,-43.112,147.806,,,2025-03-24T20:08:16Z,12.8,6:50am,95986,21.5
094275,94,CLIFTON BEACH (CAPE DESLACS),2022,..,-42.9677,147.5342,.....,TAS,10.1,..,94005,"Sandford, TAS ",/places/tas/sandford/,-42.968,147.534,,,2025-03-24T20:08:16Z,9.6,6:50am,94619,NA
094280,94,GROVE (RESEARCH STATION) (AUTO EVAP),2024,..,-42.9844,147.0756,GPS,TAS,65.0,..,99354,"Grove, TAS ",/places/tas/grove/,-42.984,147.076,,,2025-03-24T20:08:16Z,4.2,6:50am,95977,2.9
095003,95,BUSHY PARK (BUSHY PARK ESTATES),1874,..,-42.7097,146.8983,GPS,TAS,27.0,..,94964,"Gretna, TAS ",/places/tas/JPWY/?location=Gretna,-42.710,146.898,,,2025-03-24T20:08:16Z,NA,6:50am,94964,2.4
095048,95,OUSE FIRE STATION,1973,..,-42.4842,146.7106,GPS,TAS,90.0,91.3,94957,"Ouse, TAS ",/places/tas/ouse/,-42.484,146.711,,,2025-03-24T20:08:16Z,4.5,6:50am,94957,2.6
096003,96,BUTLERS GORGE,1941,..,-42.2753,146.2758,GPS,TAS,667.0,..,94959,"Butlers Gorge, TAS ",/places/tas/JPUN/?location=Butlers Gorge,-42.275,146.276,,,2025-03-24T20:08:16Z,2.2,6:50am,94959,2.8
096033,96,LIAWENEE,2001,..,-41.8997,146.6694,GPS,TAS,1057.0,1056.0,95959,"Liawenee, TAS ",/places/tas/liawenee/,-41.900,146.669,,,2025-03-24T20:08:16Z,7.5,6:50am,95959,1.4
096071,96,LAKE ST CLAIR NATIONAL PARK,1989,..,-42.1177,146.1771,GPS,TAS,742.0,..,94976,"Lake St Clair, TAS ",/places/tas/lake-st-clair/,-42.118,146.177,,,2025-03-24T20:08:16Z,2.2,6:50am,94959,22.1
097000,97,CAPE SORELL,1899,..,-42.1986,145.1700,GPS,TAS,19.3,19.5,94974,"Macquarie Heads, TAS ",/places/tas/macquarie-heads/,-42.199,145.170,,,2025-03-24T20:08:16Z,14.6,6:50am,94974,2.1
097024,97,WARRA,2004,..,-43.0609,146.7040,GPS,TAS,495.0,..,95962,"Southwest, TAS ",/places/tas/JPMZ/?location=Southwest,-43.061,146.704,,,2025-03-24T20:08:16Z,9.5,6:50am,95962,1.9
097072,97,STRAHAN AERODROME,1976,..,-42.1550,145.2908,SURVEY,TAS,21.0,22.0,94956,"Strahan, TAS ",/places/tas/strahan/,-42.155,145.291,,,2025-03-24T20:08:16Z,12.8,6:50am,94956,2.1
097080,97,LOW ROCKY POINT,1992,..,-42.9831,145.5025,GPS,TAS,34.0,34.5,95961,"Southwest, TAS ",/places/tas/JP8B/?location=Southwest,-42.983,145.502,,,2025-03-24T20:08:16Z,14.5,6:50am,95961,NA
097083,97,SCOTTS PEAK DAM,1992,..,-43.0425,146.2722,GPS,TAS,408.0,..,95958,"Southwest, TAS ",/places/tas/JPKP/?location=Southwest,-43.042,146.272,,,2025-03-24T20:08:16Z,11.4,6:50am,95958,0.9
097085,97,MOUNT READ,1996,..,-41.8444,145.5417,GPS,TAS,1119.5,1120.0,95952,"West Coast, TAS ",/places/tas/M01P/?location=West Coast,-41.844,145.542,,,2025-03-24T20:08:16Z,5.6,6:50am,95952,1.2
098017,98,KING ISLAND AIRPORT,1962,..,-39.8804,143.8857,GPS,TAS,35.4,35.9,94850,"Loorana, TAS ",/places/tas/KC6N/?location=Loorana,-39.880,143.886,,,2025-03-24T20:08:16Z,NA,6:50am,94850,2.2
099005,99,FLINDERS ISLAND AIRPORT,1942,..,-40.0911,148.0024,GPS,TAS,9.0,9.5,94980,"Whitemark, TAS ",/places/tas/whitemark/,-40.091,148.002,,,2025-03-24T20:08:16Z,7.6,6:50am,94980,NA
109504,09A,ESPERANCE NTC AWS,1992,..,-33.8707,121.8971,GPS,WA,0.0,1.2,95648,"Esperance, WA ",/places/wa/esperance/,-33.871,121.897,,,2025-03-24T20:08:16Z,17.1,3:50am,94638,2.4
109521,09A,WITCHCLIFFE WEST,2022,..,-34.0258,115.0637,SURVEY,WA,84.5,85.2,95641,"Forest Grove, WA ",/places/wa/3J17/?location=Forest Grove,-34.026,115.064,,,2025-03-24T20:08:16Z,20.2,3:50am,95641,3.3
109789,09A,ESPERANCE (AUTO EVAP),2024,..,-33.8300,121.8925,GPS,WA,25.0,27.0,99297,"Esperance, WA ",/places/wa/esperance/,-33.830,121.892,,,2025-03-24T20:08:16Z,17.1,3:50am,94638,2.4
109999,09A,ALBANY AIRPORT (AUTO EVAP),2024,..,-34.9411,117.8158,SURVEY,WA,68.4,70.0,99298,"Willyung, WA ",/places/wa/3KSC/?location=Willyung,-34.941,117.816,,,2025-03-24T20:08:16Z,19.8,3:50am,94802,1.5
140007,40,REDLAND (ALEXANDRA HILLS),2015,..,-27.5433,153.2394,GPS,QLD,50.5,..,94561,"Thornlands, QLD ",/places/qld/thornlands/,-27.543,153.239,,,2025-03-24T20:08:16Z,23.1,5:50am,94561,0.9
140008,40,CANUNGRA (DEFENCE),2018,..,-28.0437,153.1871,SURVEY,QLD,108.1,..,94418,"Witheren, QLD ",/places/qld/witheren/,-28.044,153.187,,,2025-03-24T20:08:16Z,20.3,5:50am,94418,0.7
140009,40,GREENBANK (DEFENCE),2018,..,-27.6932,152.9935,SURVEY,QLD,41.5,..,94419,"Greenbank, QLD ",/places/qld/W106/?location=Greenbank,-27.693,152.994,,,2025-03-24T20:08:16Z,20.5,5:50am,94419,1.5
140010,40,TIN CAN BAY (DEFENCE),2018,..,-25.9351,152.9647,SURVEY,QLD,31.3,..,94420,"Tin Can Bay, QLD ",/places/qld/W40J/?location=Tin Can Bay,-25.935,152.965,,,2025-03-24T20:08:16Z,23.5,5:37am,94420,2.4
140842,40,BRISBANE AERO (AUTO EVAP),2024,..,-27.3917,153.1292,GPS,QLD,4.5,9.5,99347,"Brisbane Airport, QLD ",/places/qld/brisbane-airport/,-27.392,153.129,,,2025-03-24T20:08:16Z,24.4,5:40am,94578,NA
200001,200,MIDDLE PERCY ISLAND,1999,..,-21.6628,150.2711,GPS,QLD,208.7,209.4,94372,"The Percy Group, QLD ",/places/qld/TSUG/?location=The Percy Group,-21.663,150.271,,,2025-03-24T20:08:16Z,24.7,5:50am,94372,1.6
200731,14GA,POINT FAWCETT,1971,..,-11.7628,130.0300,.....,NT,6.5,7.5,94122,"Tiwi Islands, NT ",/places/nt/G501/?location=Tiwi Islands,-11.763,130.030,,,2025-03-24T20:08:17Z,29.3,5:19am,94122,2.7
200735,200,ADELE ISLAND,1972,..,-15.5114,123.1556,GPS,WA,4.6,5.5,94210,"Unnamed location, WA ",/places/wa/F0EN/?location=Unnamed location,-15.511,123.156,,,2025-03-24T20:08:17Z,27.4,3:50am,94210,2.6
200786,14BC,CAPE WESSEL,1968,..,-11.0047,136.7586,GPS,NT,18.0,19.2,94147,"East Arnhem, NT ",/places/nt/GGS0/?location=East Arnhem,-11.005,136.759,,,2025-03-24T20:08:17Z,25.1,5:20am,94147,3.3
200838,99,HOGAN ISLAND,1988,..,-39.2225,146.9841,GPS,TAS,116.0,117.0,94949,"Unnamed location, VIC ",/places/vic/M1ZH/?location=Unnamed location,-39.222,146.984,,,2025-03-24T20:08:17Z,15.5,6:50am,94949,2.5
200896,40,NORTH WEST 10 BEACON,2021,..,-27.0000,153.2420,GPS,QLD,7.0,..,99496,"Unnamed location, QLD ",/places/qld/W192/?location=Unnamed location,-27.000,153.242,,,2025-03-24T20:08:17Z,24.5,5:20am,99082,11.4
200897,40,HOPE BANKS BEACON,2021,..,-27.4344,153.2904,Unknown,QLD,7.0,..,99497,"Moreton Bay, QLD ",/places/qld/W11X/?location=Moreton Bay,-27.434,153.290,,,2025-03-24T20:08:17Z,23.1,5:50am,94561,12.2
